"","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46"
"18",6602.92328976752,1228.07743157821,124.807970610919,350.433692720488,386.360368755335,1314.09237460075,179.403352152539,468.637838494794,198.151966327012,212.534686658489,117.063615726061,638.489308770413,180.110263854919,304.106240039151,389.355498764182,351.198733996972,234.925878189468,175.981150254888,630.61299929075,1280.98673761289,305.483477177667,41427.3243042233,481.276050721057
"19",6832.86716536122,1269.15707389529,128.717060822663,360.950580393322,400.584126280659,1357.39800303563,178.551116726562,484.829228050415,204.01342822443,224.711292974615,120.901229462989,658.345019080618,178.774539803267,315.928661317144,403.898319521957,361.113746384084,241.455175974208,181.710350274147,654.270202146393,1330.13940831213,315.642709459502,38658.9061647789,496.816371865155
"20",7049.44001931532,1307.83831113569,132.336514508095,370.66998687734,414.073633755156,1397.83779742613,177.177121451889,500.064565229833,209.395726582433,236.92785308346,124.483251922748,676.718433024796,176.871404594978,327.232543826888,417.744043432528,370.14355504816,247.387396532192,187.051229405517,676.761180140377,1377.00419099649,325.133032150296,36084.0583800848,511.279191017982
"21",7253.58967101073,1344.2913115805,135.686952293012,379.645223885758,426.881422227488,1435.61471486415,175.36354300359,514.412310365144,214.333237598889,249.208573592412,127.827678955599,693.71519636663,174.488758288785,338.056521749451,430.943414261882,378.352869590065,252.766629787304,192.031350611691,698.167935788532,1421.74457129388,334.001459924053,33689.1310712275,524.740490153585
"22",7446.18542290362,1378.67215412709,138.787284939578,387.925484432767,439.055653747838,1470.91491112387,173.182187644689,527.935255712034,218.857483912797,261.576429735176,130.951015417445,709.43219343295,171.703759704366,348.436032632178,443.542966122834,385.801009985594,257.633286278787,196.675994747944,718.565607458964,1464.51051135889,342.291116435292,31461.6107432165,537.269957600067
"23",7628.04737594974,1411.12809089875,141.655351113771,395.557445591422,450.6417476829,1503.9140170106,170.697570806946,540.692641959753,222.99819793815,274.053878314196,133.868831715211,723.960815555686,168.586044915857,358.404512403716,455.586593762966,392.543909658944,262.025463007757,201.009013098293,738.025011440616,1505.4435036634,350.042687676478,29389.6974019001,548.9333374005
"24",7799.93400954779,1441.79531688547,144.307647171051,402.584529440299,461.681693663209,1534.77447799473,167.966312271224,552.739260343705,226.782871516504,286.662509495708,136.595527946962,737.385577510176,165.197016136452,367.992889168389,467.114888307523,398.633269080558,265.978367667355,205.052466224159,756.611571932698,1544.67442633656,357.293805230613,27462.4832175476,559.791433049415
"25",7962.5435720032,1470.79921875772,146.759357495709,409.046932816306,472.214130755415,1563.64585056736,165.037827102254,564.125552276085,230.236806768548,299.423011654719,139.144360273103,749.784273655081,161.590513398347,377.229639681439,478.16521260495,404.116653630816,269.524386473635,208.826664343424,774.385449796128,1582.32377999342,364.079114491136,25669.9320458245,569.9002184181
"26",8116.5380325921,1498.25867554088,149.024875393784,414.982972397625,482.27567408873,1590.66993164547,161.9564161955,574.899339026762,233.383984214304,312.35584656958,141.527895609518,761.2306472248,157.815036307177,386.141766139134,488.772983454243,409.039126900543,272.69419704049,212.350864028132,791.403610489352,1618.50581928799,370.431462548943,24002.5342547914,579.312757360872
"27",8262.52886801052,1524.2835058572,151.117494010826,420.428236845426,491.900129281104,1615.97771350524,158.760606365259,585.104794384086,236.246547857871,325.480802382931,143.757741750448,771.792807352874,153.912976863827,394.754216470901,498.970911517287,413.442283852724,275.516110788615,215.642854776925,807.718602772355,1653.32609824092,376.381192450119,22451.5112169241,588.07806387017
"28",8401.08168118378,1548.97529670397,153.049506868389,425.41581856464,501.118749599088,1639.69037196567,155.483880558383,594.782777811324,238.844972956555,338.817071588378,145.844635040529,781.533744536095,149.921365797949,403.090072457482,508.78924909054,417.364567971248,278.016289724385,218.719093294015,823.378962935181,1686.88226520172,381.956371850045,21008.7483188127,596.241472000965
"29",8532.72794941222,1572.42951300123,154.832463287947,429.976972634286,509.960886382072,1661.92178240623,152.15570904222,603.971682715686,241.198491639227,352.383602289812,147.798663363222,790.512639716857,145.872967701174,411.171028948839,518.256418976485,420.842071873354,280.219291989634,221.595045254713,838.430227922755,1719.26608934278,387.183375564959,19666.6260273913,603.84557720888
"30",8657.95976344763,1594.7345522921,156.477054093969,434.140785294823,518.45369928302,1682.7773919186,148.801517113045,612.707056028581,243.324902697396,366.19888540374,149.629166257579,798.784278936116,141.796208191179,419.01717901047,527.398733479083,423.90818140107,282.147830250293,224.285032197654,852.914487378291,1750.56255095479,392.086624118411,18418.095019127,610.929814394742
"31",8777.23550195997,1615.97276352898,157.993235003583,437.934483670813,526.622470790484,1702.35543426084,145.443283782578,621.022007797298,245.240777253714,380.281111327467,151.344842611499,806.399685814399,137.715802802822,426.647245310344,536.240698293193,426.593963003699,283.823035896681,226.802396581633,866.870874500622,1780.85081973768,396.688864967062,17256.5947218752,617.530912455169
"32",8890.98191197789,1636.2208203425,159.3902719132,441.383537276348,534.490722129884,1720.7473748166,142.099904379545,628.94736120828,246.961534360231,394.648202069572,152.953790139746,813.40635375773,133.653129679981,434.078664801247,544.805124127832,428.928306907079,285.264557002435,229.159562257371,880.335748354618,1810.20461273309,401.011275421093,16176.0230740232,623.683060828898
"33",8999.5962644733,1655.55010788731,160.676787798097,444.511766959904,542.080333130583,1738.03837177131,138.787521009235,636.511808066713,248.501519249026,409.317854703028,154.463546283462,819.848486420362,129.626571761753,441.327676510125,553.113242284376,430.938075080979,286.490659479734,231.368097139112,893.342881905429,1838.69256543139,405.073569324425,15170.7054704293,629.418082059118
